Window,Num threads,Num Variables,Num locks,Num unique good writes,Num mmaps,Max stack size,Max seen size,Time taken (sec),Window result
689,3,3,1,4,2,2,11,0,true
690,2,3,1,3,2,2,14,0,true
691,2,4,1,3,2,1,10,0,true
692,1,3,1,3,2,1,10,0,true
693,2,5,1,5,2,2,12,0,true
694,3,3,1,3,2,5,23,0,true
695,1,5,1,5,2,1,10,0,true
696,2,3,1,3,2,7,38,0,true
697,2,3,1,3,2,2,16,0,true
698,2,4,1,4,2,2,15,0,true
699,1,3,1,4,2,1,10,0,true
700,3,4,1,4,2,3,13,0,true
701,1,5,1,5,2,1,10,0,true
702,2,2,1,3,2,7,32,0,true
703,3,4,1,3,2,8,41,0,true
704,2,2,1,3,2,3,12,0,true
705,2,3,1,3,2,2,11,0,true
706,2,3,1,3,2,1,10,0,true
707,2,4,1,4,2,5,24,0,true
708,1,4,1,4,2,1,10,0,true
709,2,5,1,5,2,7,43,0.001,true
710,2,2,1,2,2,4,21,0,true
711,3,3,1,4,2,4,21,0,true
712,2,4,1,4,2,1,10,0,true
713,3,3,1,3,2,2,15,0,true
714,2,4,1,4,2,6,28,0,true
715,2,2,1,3,2,2,12,0,true
716,1,4,1,4,2,1,10,0,true
717,2,5,1,5,2,4,33,0,true
718,2,2,1,3,2,4,19,0,true
719,3,3,1,3,2,2,13,0,true
720,3,3,1,3,2,2,13,0,true
721,3,2,1,2,2,4,20,0,true
722,1,5,1,5,2,1,10,0,true
723,2,4,1,4,2,3,16,0,true
724,2,4,1,5,2,5,28,0,true
725,2,3,1,3,2,6,21,0,true
726,2,3,1,2,2,2,11,0,true
727,2,4,1,4,2,3,27,0,true
728,2,3,1,3,2,3,19,0,true
729,3,4,1,4,2,2,13,0,true
730,1,4,1,4,2,1,10,0,true
731,2,4,1,5,2,1,10,0,true
732,2,6,1,5,2,4,25,0,true
733,2,4,1,3,2,8,35,0,true
734,2,3,1,3,2,4,25,0,true
735,3,4,1,4,2,2,12,0,true
736,2,3,1,2,2,2,16,0,true
737,2,4,1,4,2,3,12,0,true
738,2,4,1,4,2,6,37,0,true
739,2,4,1,4,2,1,10,0,true
740,2,5,1,5,2,4,20,0,true
741,2,3,1,3,2,7,34,0,true
742,2,3,1,3,2,2,13,0,true
743,2,6,1,6,2,6,28,0,true
744,2,3,1,3,2,2,13,0,true
745,3,3,1,3,2,2,18,0,true
746,1,3,1,3,2,1,10,0,true
747,3,4,1,4,2,2,13,0,true
748,1,4,1,4,2,1,10,0,true
749,2,4,1,5,2,1,10,0,true
750,2,6,1,4,2,4,25,0,true
751,2,4,1,3,2,8,35,0,true
752,2,4,1,4,2,4,23,0,true
753,2,2,1,3,2,3,12,0,true
754,2,3,1,3,2,2,11,0,true
755,2,3,1,3,2,1,10,0,true
756,1,4,1,4,2,1,10,0,true
757,1,5,1,5,2,1,10,0,true
758,2,3,1,3,2,5,30,0,true
759,1,5,1,5,2,1,10,0,true
760,2,4,1,3,2,7,33,0,true
761,2,3,1,3,2,3,14,0,true
762,3,4,1,4,2,2,14,0,true
763,1,4,1,4,2,1,10,0,true
764,2,4,1,4,2,1,10,0,true
765,2,5,1,4,2,6,25,0,true
766,2,4,1,2,2,6,34,0,true
767,2,3,1,3,2,7,28,0,true
768,2,3,1,4,2,2,13,0,true
769,2,3,1,3,2,3,14,0,true
770,2,4,1,4,2,1,10,0,true
771,2,4,1,4,2,6,44,0,true
772,2,4,1,5,2,1,10,0,true
773,2,6,1,4,2,4,25,0,true
774,2,4,1,3,2,8,35,0,true
775,2,3,1,3,2,4,25,0,true
776,2,3,1,3,2,2,13,0,true
777,2,4,1,3,2,5,18,0,true
778,2,3,1,4,2,1,10,0,true
779,2,3,1,3,2,2,18,0,true
780,2,4,1,4,2,2,15,0,true
781,1,3,1,4,2,1,10,0,true
782,2,4,1,4,2,1,10,0,true
783,2,5,1,5,2,3,16,0,true
784,3,4,1,4,2,10,67,0.001,true
785,3,3,1,2,2,2,13,0,true
786,2,4,1,4,2,3,22,0,true
787,2,3,1,4,2,2,11,0,true
788,2,5,1,6,2,5,24,0,true
789,3,3,1,4,2,5,22,0,true
790,2,3,1,4,2,5,19,0,true
791,2,3,1,3,2,7,29,0,true
792,2,3,1,3,2,3,14,0,true
793,3,4,1,4,2,2,14,0,true
794,1,4,1,4,2,1,10,0,true
795,1,3,1,4,2,1,10,0,true
796,2,4,1,4,2,8,35,0,true
797,2,3,1,4,2,2,12,0,true
798,2,3,1,4,2,4,25,0,true
799,2,3,1,3,2,6,28,0,true
800,2,3,1,3,2,2,18,0,true
801,2,4,1,3,2,1,10,0,true
802,1,3,1,3,2,1,10,0,true
803,1,4,1,5,2,1,10,0,true
804,2,3,1,3,2,7,34,0,true
805,2,4,1,4,2,3,13,0,true
806,3,4,1,4,2,3,12,0,true
807,2,4,1,4,2,4,16,0,true
808,2,3,1,2,2,2,17,0,true
809,1,5,1,5,2,1,10,0,true
810,2,4,1,5,2,4,20,0,true
811,2,3,1,3,2,5,23,0,true
812,2,3,1,3,2,6,26,0,true
813,2,3,1,3,2,2,16,0,true
814,2,4,1,4,2,2,15,0,true
815,1,3,1,4,2,1,10,0,true
816,2,4,1,4,2,3,13,0,true
817,3,3,1,4,2,2,13,0,true
818,1,3,1,3,2,1,10,0,true
819,3,3,1,3,2,2,15,0,true
820,2,5,1,5,2,7,28,0,true
821,2,3,1,3,2,4,20,0,true
822,2,3,1,3,2,2,13,0,true
823,2,5,1,5,2,6,37,0,true
824,3,3,1,3,2,6,29,0,true
825,2,3,1,3,2,7,28,0,true
826,2,2,1,3,2,3,12,0,true
827,2,4,1,3,2,3,13,0,true
828,2,3,1,3,2,6,25,0,true
829,1,4,1,5,2,1,10,0,true
830,2,5,1,5,2,4,20,0,true
831,2,3,1,3,2,7,39,0.001,true
832,2,3,1,3,2,7,28,0,true
833,2,4,1,5,2,2,16,0,true
834,2,4,1,3,2,2,14,0,true
835,2,3,1,3,2,2,13,0,true
836,1,5,1,5,2,1,10,0,true
837,2,3,1,3,2,3,24,0,true
838,1,4,1,5,2,1,10,0,true
839,2,3,1,3,2,3,19,0,true
840,2,5,1,5,2,4,27,0,true
841,2,2,1,3,2,2,13,0,true
842,2,3,1,3,2,2,11,0,true
843,1,4,1,5,2,1,10,0,true
844,2,5,1,5,2,4,20,0,true
845,2,3,1,3,2,2,13,0,true
846,2,3,1,4,2,4,25,0,true
847,2,4,1,4,2,1,10,0,true
848,2,2,1,3,2,3,21,0,true
849,2,5,1,6,2,3,19,0,true
850,2,3,1,3,2,4,17,0,true
851,2,2,1,3,2,2,18,0,true
852,2,4,1,4,2,1,10,0,true
853,2,4,1,5,2,4,33,0,true
854,2,3,1,4,2,6,32,0,true
855,2,2,1,3,2,3,18,0,true
856,2,2,1,3,2,3,13,0,true
857,1,5,1,5,2,1,10,0,true
858,1,3,1,3,2,1,10,0,true
859,2,4,1,5,2,1,10,0,true
860,2,4,1,5,2,2,18,0,true
861,2,3,1,3,2,4,17,0,true
862,2,3,1,3,2,4,27,0,true
863,2,3,1,3,2,2,13,0,true
864,1,5,1,5,2,1,10,0,true
865,2,4,1,5,2,3,18,0,true
866,2,3,1,4,2,4,18,0,true
867,2,2,1,2,2,3,18,0,true
868,2,4,1,4,2,1,10,0,true
869,2,4,1,5,2,5,30,0,true
870,2,3,1,4,2,3,17,0,true
871,2,3,1,3,2,3,17,0,true
872,2,4,1,4,2,2,15,0,true
873,1,4,1,4,2,1,10,0,true
874,2,3,1,3,2,3,19,0,true
875,1,5,1,5,2,1,10,0,true
876,2,3,1,3,2,3,20,0,true
877,2,4,1,5,2,1,10,0,true
878,1,3,1,3,2,1,10,0,true
879,2,2,1,3,2,3,13,0,true
880,1,5,1,5,2,1,10,0,true
881,2,5,1,5,2,3,17,0,true
882,2,3,1,4,2,3,17,0,true
883,2,2,1,2,2,2,17,0,true
884,2,4,1,5,2,2,16,0,true
885,2,4,1,5,2,5,27,0,true
886,2,3,1,3,2,2,15,0,true
887,2,2,1,2,2,4,28,0,true
888,2,2,1,2,2,2,11,0,true
889,1,4,1,5,2,1,10,0,true
890,2,5,1,5,2,4,20,0,true
891,2,3,1,3,2,2,13,0,true
892,2,3,1,4,2,3,25,0,true
893,2,4,1,4,2,1,10,0,true
894,1,3,1,4,2,1,10,0,true
895,2,1,1,2,2,3,12,0,true
896,2,4,1,4,2,2,12,0,true
897,2,4,1,5,2,2,12,0,true
898,2,2,1,3,2,4,21,0,true
899,2,2,1,3,2,2,13,0,true
900,2,4,1,5,2,1,10,0,true
901,2,2,1,2,2,4,20,0,true
902,2,5,1,6,2,3,19,0,true
903,2,2,1,3,2,4,19,0,true
904,2,2,1,3,2,2,11,0,true
905,2,4,1,5,2,1,10,0,true
906,2,4,1,4,2,2,18,0,true
907,2,3,1,3,2,4,17,0,true
908,2,3,1,3,2,4,27,0,true
909,2,4,1,5,2,1,10,0,true
910,1,3,1,4,2,1,10,0,true
911,2,2,1,2,2,2,11,0,true
912,1,4,1,5,2,1,10,0,true
913,1,4,1,5,2,1,10,0,true
914,2,2,1,3,2,4,19,0,true
915,2,3,1,4,2,4,25,0,true
916,2,4,1,4,2,1,10,0,true
917,2,3,1,4,2,4,20,0,true
918,2,4,1,4,2,2,15,0,true
919,1,4,1,4,2,1,10,0,true
920,2,3,1,3,2,3,19,0,true
921,2,4,1,5,2,2,13,0,true
922,2,4,1,3,2,2,14,0,true
923,2,5,1,5,2,7,29,0,true
924,2,3,1,3,2,4,21,0,true
925,2,3,1,3,2,3,14,0,true
926,2,4,1,5,2,4,15,0,true
927,1,5,1,5,2,1,10,0,true
928,2,2,1,3,2,5,22,0,true
929,2,2,1,2,2,2,17,0,true
930,2,4,1,5,2,2,16,0,true
931,2,4,1,5,2,5,27,0,true
932,2,4,1,3,2,2,14,0,true
933,2,3,1,4,2,3,16,0,true
934,2,4,1,3,2,2,14,0,true
935,2,3,1,4,2,2,13,0,true
936,2,5,1,5,2,4,20,0,true
937,1,4,1,4,2,1,10,0,true
938,2,2,1,3,2,3,13,0,true
939,2,4,1,4,2,1,10,0,true
940,2,2,1,3,2,3,21,0,true
941,2,5,1,6,2,3,19,0,true
942,2,2,1,2,2,4,21,0,true
943,2,3,1,4,2,3,15,0,true
944,2,4,1,4,2,1,10,0,true
945,2,4,1,5,2,4,33,0,true
946,2,3,1,3,2,4,18,0,true
947,2,3,1,3,2,3,18,0,true
948,2,4,1,5,2,2,16,0,true
949,2,4,1,3,2,2,14,0,true
950,1,4,1,5,2,1,10,0,true
951,2,3,1,4,2,3,17,0,true
952,2,2,1,2,2,2,17,0,true
953,2,4,1,5,2,2,16,0,true
954,2,3,1,3,2,4,18,0,true
955,2,5,1,5,2,3,19,0,true
956,2,2,1,4,2,3,18,0,true
957,2,2,1,2,2,2,11,0,true
958,1,4,1,5,2,1,10,0,true
959,2,4,1,5,2,3,12,0,true
960,2,3,1,3,2,4,22,0,true
961,2,2,1,3,2,3,13,0,true
962,2,3,1,3,2,2,14,0,true
963,1,4,1,4,2,1,10,0,true
964,2,5,1,6,2,2,19,0,true
965,2,3,1,3,2,4,17,0,true
966,2,3,1,3,2,3,19,0,true
967,2,4,1,5,2,2,13,0,true
968,2,4,1,3,2,2,14,0,true
969,2,5,1,5,2,7,29,0,true
970,2,3,1,3,2,4,21,0,true
971,2,3,1,3,2,3,14,0,true
972,2,4,1,5,2,4,15,0,true
973,1,5,1,5,2,1,10,0,true
974,2,2,1,3,2,5,22,0,true
975,2,2,1,2,2,1,10,0,true
976,2,4,1,5,2,2,16,0,true
977,2,4,1,5,2,5,27,0,true
978,2,4,1,3,2,2,14,0,true
979,2,2,1,4,2,3,18,0,true
980,2,2,1,2,2,2,11,0,true
981,2,4,1,5,2,3,12,0,true
982,2,4,1,5,2,2,17,0,true
983,2,2,1,3,2,3,13,0,true
984,2,3,1,4,2,3,19,0,true
985,2,4,1,4,2,1,10,0,true
986,1,3,1,4,2,1,10,0,true
987,2,1,1,2,2,2,10,0,true
